0,61,0.214
0,65,0.292
1,60,0.631
1,61,0.682
1,62,0.707
1,63,0.722
1,64,0.7
1,65,0.673
1,66,0.708
1,67,0.713
1,68,0.688
1,70,0.695
2,67,0.735
2,70,0.715
3,64,0.556
5,44,0.678
5,45,0.674
5,46,0.659
5,47,0.692
5,48,0.717
5,49,0.708
5,50,0.718
5,51,0.722
5,52,0.725
5,53,0.724
5,54,0.719
5,55,0.717
5,56,0.737
5,57,0.744
5,58,0.748
5,59,0.758
5,61,0.766
5,62,0.763
5,63,0.769
5,64,0.77
5,65,0.771
5,66,0.765
5,67,0.763
5,70,0.747
6,60,0.886
6,67,0.849
6,68,0.866
6,69,0.859
7,57,0.883
7,58,0.885
7,62,0.896
7,63,0.896
7,64,0.897
7,65,0.903
7,66,0.905
7,67,0.908
7,68,0.905
7,69,0.906
8,48,0.915
8,49,0.914
8,50,0.916
8,51,0.912
8,52,0.911
8,53,0.911
8,54,0.91
8,55,0.908
8,56,0.909
8,57,0.91
8,58,0.91
8,59,0.908
8,60,0.904
8,61,0.905
8,62,0.903
8,63,0.9
8,64,0.905
8,65,0.905
8,66,0.903
8,67,0.904
8,68,0.904
8,69,0.905
8,70,0.905
9,56,0.81
9,59,0.673
9,60,0.496
9,61,0.639
11,63,0.00261
12,59,0.454
12,63,0.48
12,66,0.554
12,69,0.531
12,70,0.529
14,69,0.741
14,70,0.73
15,36,0.842
15,40,0.839
15,41,0.844
15,42,0.832
15,43,0.834
15,44,0.847
15,45,0.843
15,46,0.839
15,47,0.842
15,48,0.839
15,49,0.839
15,50,0.846
15,51,0.84
15,52,0.841
15,53,0.851
15,54,0.856
15,55,0.854
15,56,0.859
15,57,0.867
15,58,0.86
15,59,0.861
15,60,0.863
15,61,0.867
15,62,0.86
15,63,0.865
15,64,0.865
15,65,0.863
15,66,0.858
15,67,0.862
15,68,0.856
15,69,0.859
15,70,0.864
16,68,0.764
16,69,0.717
17,63,0.144
17,64,0.169
18,64,0.671
18,65,0.73
19,44,0.576
19,45,0.566
19,46,0.563
19,47,0.545
19,48,0.52
19,49,0.519
19,50,0.499
19,52,0.44
19,53,0.468
20,59,0.875
20,60,0.879
20,61,0.879
20,62,0.89
20,63,0.884
20,64,0.899
20,65,0.885
20,67,0.902
20,68,0.923
20,70,0.93
21,49,0.872
21,51,0.865
21,53,0.816
21,56,0.874
21,59,0.791
22,65,0.747
22,66,0.743
22,67,0.741
22,68,0.726
22,69,0.718
22,70,0.707
23,67,0.918
23,70,0.918
24,53,0.9
24,54,0.891
24,55,0.899
24,56,0.901
24,57,0.898
24,58,0.901
24,59,0.907
24,60,0.912
24,61,0.911
24,62,0.907
24,63,0.905
24,64,0.909
24,65,0.911
24,66,0.905
24,67,0.901
24,68,0.903
24,69,0.905
24,70,0.904
25,67,0.159
27,65,0.546
29,40,0.884
29,41,0.881
29,42,0.881
29,43,0.879
29,44,0.872
29,45,0.868
29,46,0.862
29,47,0.863
29,48,0.86
29,49,0.855
29,50,0.846
29,51,0.844
29,52,0.846
29,53,0.852
29,54,0.858
29,55,0.859
29,56,0.856
29,57,0.856
29,58,0.854
29,59,0.857
29,60,0.855
29,61,0.854
29,62,0.849
29,63,0.851
29,64,0.854
29,65,0.855
29,66,0.854
29,67,0.855
29,68,0.854
29,69,0.857
29,70,0.855
30,68,0.744
30,70,0.739
32,49,0.723
32,50,0.722
32,51,0.679
32,52,0.653
32,53,0.672
32,54,0.659
32,55,0.66
32,56,0.649
32,59,0.679
32,60,0.69
32,61,0.697
32,63,0.735
32,64,0.733
32,65,0.747
32,66,0.745
32,67,0.74
32,68,0.741
32,69,0.733
32,70,0.721
34,44,0.681
34,45,0.679
34,46,0.685
34,47,0.696
34,48,0.663
34,49,0.666
34,50,0.65
34,51,0.642
34,52,0.615
34,53,0.609
34,62,0.498
34,63,0.493
34,64,0.49
34,65,0.498
34,66,0.506
34,67,0.517
34,68,0.523
34,69,0.525
34,70,0.528
35,57,0.505
36,58,0.325
37,58,0.331
38,64,0.788
38,65,0.779
38,66,0.749
38,67,0.763
38,68,0.768
38,69,0.777
38,70,0.773
39,65,0.309
39,66,0.371
39,69,0.395
40,55,0.871
40,56,0.882
40,57,0.889
40,58,0.883
40,59,0.876
40,60,0.885
40,61,0.886
40,62,0.893
40,63,0.891
40,64,0.892
40,65,0.891
40,66,0.897
40,67,0.903
40,68,0.902
40,69,0.909
40,70,0.918
41,52,0.927
41,53,0.938
41,54,0.928
41,55,0.954
41,56,0.95
41,57,0.944
41,58,0.946
41,59,0.962
41,60,0.96
41,61,0.96
41,62,0.941
41,63,0.902
42,53,0.787
42,54,0.789
42,55,0.8
42,56,0.794
42,57,0.794
42,58,0.794
42,59,0.806
42,60,0.819
42,61,0.827
42,62,0.827
42,63,0.835
42,64,0.841
42,65,0.849
42,66,0.84
42,67,0.84
42,68,0.867
42,69,0.872
42,70,0.879
43,50,0.879
43,51,0.866
43,52,0.856
43,53,0.851
43,54,0.848
43,55,0.841
43,56,0.827
43,57,0.832
43,58,0.841
43,59,0.84
43,60,0.84
43,61,0.84
43,62,0.833
43,63,0.825
43,64,0.823
43,65,0.819
43,66,0.823
43,67,0.822
43,68,0.829
43,69,0.831
43,70,0.832
44,36,0.898
44,37,0.907
44,38,0.913
44,39,0.917
44,40,0.918
44,41,0.924
44,42,0.92
44,43,0.917
44,44,0.921
44,45,0.921
44,46,0.919
44,47,0.924
44,48,0.923
44,49,0.923
44,50,0.922
44,51,0.921
44,52,0.92
44,53,0.926
44,54,0.928
44,55,0.926
44,56,0.924
44,57,0.927
44,58,0.924
44,59,0.922
44,60,0.922
44,61,0.922
44,62,0.917
44,63,0.918
44,64,0.919
44,65,0.92
44,66,0.921
44,67,0.921
44,68,0.921
44,69,0.918
44,70,0.924
46,68,0.593
46,69,0.604
46,70,0.597
47,54,0.591
47,55,0.579
47,56,0.612
47,57,0.581
47,58,0.603
47,59,0.603
47,60,0.591
47,61,0.599
47,62,0.608
47,63,0.611
47,64,0.592
47,65,0.59
47,66,0.602
47,67,0.615
47,68,0.602
47,69,0.57
47,70,0.566
48,33,0.986
48,34,0.944
48,35,0.918
48,36,0.933
48,37,0.908
48,42,0.744
48,43,0.791
48,44,0.822
48,45,0.757
48,46,0.751
48,47,0.753
48,48,0.751
48,50,0.769
48,51,0.754
48,52,0.767
48,53,0.765
48,54,0.76
48,55,0.752
48,56,0.747
48,57,0.749
48,58,0.775
48,59,0.786
48,60,0.761
48,61,0.781
48,62,0.783
48,63,0.783
48,64,0.774
48,65,0.774
48,66,0.767
48,68,0.76
48,69,0.779
48,70,0.776
49,51,0.934
49,52,0.941
49,53,0.95
49,54,0.931
49,55,0.943
49,56,0.942
49,57,0.947
49,58,0.929
49,59,0.935
49,60,0.936
51,50,0.949
51,51,0.936
51,52,0.933
51,53,0.937
51,54,0.947
51,55,0.95
51,56,0.932
51,57,0.92
51,58,0.935
51,59,0.929
51,60,0.922
51,61,0.932
51,62,0.924
51,63,0.924
51,64,0.923
51,65,0.919
51,66,0.915
51,67,0.915
51,68,0.913
51,69,0.913
51,70,0.904
52,69,0.636
53,52,0.322
53,58,0.347
53,66,0.34
54,58,0.777
54,64,0.829
54,69,0.725
55,48,0.897
55,49,0.888
55,50,0.895
55,51,0.901
55,52,0.902
55,53,0.902
55,54,0.907
55,55,0.907
55,56,0.905
55,57,0.905
55,58,0.902
55,59,0.899
55,60,0.902
55,61,0.898
55,62,0.891
55,63,0.892
55,64,0.891
55,65,0.888
55,66,0.889
55,67,0.884
55,68,0.882
55,69,0.881
55,70,0.889
56,45,0.89
56,46,0.895
56,47,0.893
56,48,0.895
56,49,0.898
56,50,0.899
56,51,0.902
56,52,0.904
56,53,0.91
56,54,0.914
56,55,0.916
56,56,0.912
56,57,0.913
56,58,0.913
56,59,0.909
56,60,0.909
56,61,0.91
56,62,0.908
56,63,0.902
56,64,0.9
56,65,0.901
56,66,0.904
56,67,0.899
56,68,0.898
56,69,0.896
56,70,0.897
58,65,0.299
59,70,0.829
60,36,0.915
60,37,0.91
60,38,0.915
60,39,0.915
60,40,0.916
60,41,0.915
60,42,0.914
60,43,0.914
60,44,0.921
60,45,0.917
60,46,0.914
60,47,0.909
60,48,0.907
60,49,0.905
60,50,0.902
60,51,0.901
60,52,0.902
60,53,0.901
60,54,0.899
60,55,0.899
60,56,0.896
60,57,0.889
60,58,0.885
60,59,0.887
60,60,0.888
60,61,0.891
60,62,0.892
60,63,0.891
60,64,0.891
60,65,0.891
60,66,0.894
60,67,0.896
60,68,0.898
60,69,0.901
60,70,0.903
61,68,0.33
62,44,0.672
62,45,0.663
62,46,0.665
62,47,0.663
62,48,0.664
62,49,0.67
62,50,0.674
62,51,0.678
62,52,0.691
62,53,0.694
62,54,0.71
62,55,0.711
62,56,0.713
62,57,0.717
62,58,0.719
62,59,0.716
62,60,0.721
62,61,0.722
62,62,0.721
62,63,0.721
62,64,0.714
62,65,0.714
62,66,0.715
62,67,0.726
62,68,0.732
62,69,0.738
62,70,0.736
64,56,0.543
64,57,0.554
64,63,0.593
64,64,0.676
64,65,0.574
64,66,0.625
64,67,0.653
64,68,0.641
64,69,0.656
65,55,0.203
68,58,0.551
68,59,0.582
68,60,0.579
68,61,0.578
68,62,0.542
68,63,0.532
68,64,0.563
68,65,0.538
68,66,0.519
68,67,0.565
68,68,0.542
68,69,0.579
68,70,0.541
69,49,0.848
69,50,0.85
69,51,0.861
69,52,0.866
69,53,0.868
69,54,0.872
69,55,0.88
69,56,0.879
69,57,0.868
69,58,0.875
69,59,0.885
69,60,0.885
69,61,0.887
69,62,0.885
69,63,0.887
69,64,0.888
69,65,0.894
69,66,0.898
69,67,0.898
69,68,0.901
69,69,0.903
69,70,0.908
70,48,0.845
70,49,0.846
70,50,0.855
70,51,0.844
70,52,0.848
70,53,0.852
70,54,0.857
70,55,0.855
70,56,0.886
70,57,0.882
70,58,0.87
70,59,0.871
70,60,0.879
70,61,0.885
70,62,0.892
70,63,0.886
70,64,0.887
70,65,0.877
70,66,0.883
70,67,0.886
70,68,0.887
70,69,0.891
70,70,0.892
71,47,0.367
71,53,0.356
71,58,0.34
71,63,0.334
71,65,0.356
72,53,0.491
72,54,0.513
72,55,0.515
72,56,0.509
72,57,0.51
72,58,0.535
72,59,0.526
72,60,0.513
72,61,0.511
72,62,0.508
72,63,0.52
72,64,0.558
72,65,0.588
72,66,0.599
72,67,0.604
72,68,0.623
72,69,0.61
72,70,0.601
73,61,0.634
73,62,0.64
73,63,0.645
73,67,0.641
73,68,0.64
73,69,0.628
73,70,0.621
75,38,0.871
75,39,0.882
75,40,0.869
75,41,0.861
75,42,0.864
75,43,0.859
75,44,0.865
75,45,0.858
75,46,0.855
75,47,0.858
75,48,0.859
75,49,0.867
75,50,0.866
75,51,0.858
75,52,0.865
75,53,0.863
75,54,0.865
75,55,0.867
75,56,0.867
75,57,0.864
75,58,0.87
75,59,0.874
75,60,0.874
75,61,0.869
75,62,0.864
75,63,0.867
75,64,0.87
75,65,0.871
75,66,0.868
75,67,0.868
75,68,0.871
75,69,0.873
75,70,0.878
76,61,0.878
76,62,0.875
76,63,0.876
76,64,0.877
76,65,0.878
76,66,0.877
76,67,0.878
76,68,0.877
77,36,0.756
77,37,0.745
77,38,0.75
77,39,0.749
77,40,0.745
77,42,0.742
77,43,0.746
77,44,0.746
77,45,0.735
77,46,0.74
77,47,0.738
77,48,0.732
77,49,0.73
77,50,0.734
77,51,0.734
77,52,0.736
77,53,0.737
77,54,0.739
77,55,0.742
77,56,0.743
77,57,0.733
77,58,0.745
77,59,0.747
77,60,0.75
77,61,0.756
77,62,0.761
77,63,0.758
77,64,0.76
77,65,0.761
77,66,0.761
77,67,0.763
77,68,0.766
77,69,0.77
77,70,0.778
78,70,0.709
79,32,0.797
79,33,0.801
79,34,0.804
79,35,0.805
79,36,0.617
79,37,0.812
79,38,0.814
79,39,0.817
79,40,0.809
79,41,0.811
79,42,0.818
79,43,0.827
79,44,0.835
79,45,0.842
79,46,0.85
79,47,0.854
79,48,0.857
79,49,0.861
79,50,0.862
