0,43,0.298
0,44,0.304
0,45,0.312
0,46,0.308
0,47,0.303
0,48,0.327
0,49,0.331
0,50,0.335
0,51,0.339
0,52,0.343
0,53,0.345
0,54,0.347
0,55,0.378
0,56,0.387
0,57,0.4
0,58,0.41
0,59,0.419
0,60,0.431
0,61,0.436
0,62,0.447
0,63,0.464
0,64,0.465
0,65,0.479
0,66,0.485
0,67,0.488
0,68,0.49
0,69,0.491
0,70,0.493
1,43,0.644
1,44,0.625
1,45,0.608
1,46,0.611
1,47,0.617
1,48,0.629
1,49,0.639
1,50,0.639
1,51,0.649
1,52,0.66
1,53,0.667
1,54,0.673
1,55,0.68
1,56,0.687
1,57,0.692
1,58,0.702
1,59,0.709
1,60,0.718
1,61,0.724
1,62,0.729
1,63,0.74
1,64,0.759
1,65,0.771
1,66,0.781
1,67,0.787
1,68,0.788
1,69,0.788
1,70,0.789
2,43,0.578
2,44,0.582
2,45,0.589
2,46,0.593
2,47,0.597
2,48,0.602
2,49,0.61
2,50,0.619
2,51,0.629
2,52,0.638
2,53,0.646
2,54,0.655
2,55,0.666
2,56,0.676
2,57,0.685
2,58,0.694
2,59,0.699
2,60,0.708
2,61,0.711
2,62,0.72
2,63,0.73
2,64,0.738
2,65,0.737
2,66,0.746
2,67,0.749
2,68,0.751
2,69,0.755
2,70,0.758
194,53,0.759
194,54,0.767
194,55,0.78
194,56,0.82
194,57,0.826
194,58,0.819
194,59,0.829
194,60,0.829
194,61,0.831
194,62,0.83
194,63,0.828
194,64,0.827
194,65,0.849
194,66,0.846
194,67,0.853
194,68,0.85
194,69,0.854
194,70,0.852
3,52,0.384
3,53,0.394
3,54,0.404
3,55,0.419
3,56,0.428
3,57,0.44
3,58,0.453
3,59,0.466
3,60,0.482
3,61,0.494
3,62,0.508
3,63,0.51
3,64,0.525
3,65,0.537
3,66,0.547
3,67,0.557
3,68,0.565
3,69,0.57
3,70,0.576
4,58,0.773
4,59,0.779
4,60,0.784
4,61,0.783
4,62,0.776
4,63,0.772
4,64,0.764
4,65,0.767
4,66,0.767
4,67,0.767
4,68,0.77
4,69,0.772
4,70,0.774
5,43,0.707
5,44,0.714
5,45,0.719
5,46,0.725
5,47,0.729
5,48,0.731
5,49,0.738
5,50,0.746
5,51,0.752
5,52,0.763
5,53,0.77
5,54,0.775
5,55,0.77
5,56,0.775
5,57,0.775
5,58,0.777
5,59,0.801
5,60,0.806
5,61,0.81
5,62,0.81
5,63,0.818
5,64,0.823
5,65,0.823
5,66,0.824
5,67,0.825
5,68,0.828
5,69,0.828
5,70,0.832
6,43,0.633
6,44,0.629
6,45,0.585
6,46,0.59
6,47,0.6
6,48,0.604
6,49,0.614
6,50,0.625
6,51,0.637
6,52,0.644
6,53,0.649
6,54,0.653
6,55,0.663
6,56,0.672
6,57,0.681
6,58,0.694
6,59,0.708
6,60,0.724
6,61,0.727
6,62,0.724
6,63,0.729
6,64,0.733
6,65,0.737
6,66,0.743
6,67,0.746
6,68,0.748
6,69,0.751
6,70,0.758
7,43,0.866
7,44,0.867
7,45,0.868
7,46,0.872
7,47,0.875
7,48,0.883
7,49,0.886
7,50,0.889
7,51,0.892
7,52,0.895
7,53,0.898
7,54,0.9
7,55,0.903
7,56,0.904
7,57,0.907
7,58,0.902
7,59,0.905
7,60,0.908
7,61,0.922
7,62,0.923
7,63,0.926
7,64,0.928
7,65,0.932
7,66,0.926
7,67,0.929
7,68,0.933
7,69,0.935
7,70,0.937
8,43,0.795
8,44,0.799
8,45,0.805
8,46,0.809
8,47,0.813
8,48,0.817
8,49,0.82
8,50,0.824
8,51,0.828
8,52,0.834
8,53,0.838
8,54,0.849
8,55,0.838
8,56,0.842
8,57,0.849
8,58,0.855
8,59,0.861
8,60,0.881
8,61,0.884
8,62,0.886
8,63,0.895
8,64,0.897
8,65,0.899
8,66,0.896
8,67,0.904
8,68,0.906
8,69,0.909
8,70,0.912
9,48,0.612
9,49,0.612
9,50,0.618
9,51,0.627
9,52,0.634
9,53,0.641
9,54,0.649
9,55,0.658
9,56,0.667
9,57,0.674
9,58,0.681
9,59,0.707
9,60,0.712
9,61,0.721
9,62,0.734
9,63,0.732
9,64,0.731
9,65,0.736
9,66,0.741
9,67,0.746
9,68,0.749
9,69,0.749
9,70,0.752
10,53,0.787
10,54,0.788
10,55,0.79
10,56,0.789
10,57,0.79
10,58,0.791
10,59,0.794
10,60,0.794
10,61,0.794
10,62,0.793
10,63,0.795
10,64,0.795
10,65,0.797
10,66,0.797
10,67,0.796
10,68,0.799
10,69,0.8
10,70,0.804
11,43,0.736
11,44,0.755
11,45,0.756
11,46,0.764
11,47,0.768
11,48,0.775
11,49,0.779
11,50,0.781
11,51,0.784
11,52,0.786
11,53,0.792
11,54,0.792
11,55,0.792
11,56,0.793
11,57,0.792
11,58,0.792
11,59,0.793
11,60,0.796
11,61,0.796
11,62,0.794
11,63,0.796
11,64,0.798
11,65,0.8
11,66,0.807
11,67,0.81
11,68,0.834
11,69,0.839
11,70,0.839
12,43,0.388
12,44,0.395
12,45,0.403
