0,61,0.591
0,65,0.386
1,47,0.672
1,48,0.684
1,49,0.703
1,50,0.697
1,51,0.708
1,52,0.721
1,53,0.718
1,54,0.722
1,55,0.577
1,56,0.581
1,57,0.585
1,58,0.585
1,59,0.58
1,60,0.366
1,61,0.446
1,62,0.44
1,63,0.421
1,64,0.454
1,65,0.46
1,66,0.44
1,67,0.427
1,68,0.413
1,70,0.382
2,54,0.211
2,56,0.211
2,57,0.207
2,64,0.108
2,66,0.106
2,67,0.0878
2,68,0.0866
2,69,0.0834
2,70,0.102
3,45,0.0506
3,57,0.362
3,63,0.483
3,64,0.507
3,67,0.441
4,26,0.113
4,27,0.114
4,28,0.119
4,29,0.114
4,55,0.0281
4,56,0.0281
4,57,0.0281
4,58,0.0281
4,59,0.0281
4,60,0.028
4,61,0.028
5,35,0.0012
5,36,0.0027
5,37,0.0026
5,43,0.0035
5,44,0.0034
5,45,0.004
5,46,0.0045
5,47,0.0045
5,48,0.0062
5,49,0.0076
5,50,0.0079
5,51,0.0076
5,52,0.0074
5,53,0.0067
5,54,0.0083
5,55,0.0098
5,56,0.0139
5,57,0.0149
5,58,0.0128
5,59,0.0105
5,61,0.0119
5,62,0.0122
5,63,0.0336
5,64,0.0299
5,65,0.0304
5,66,0.0244
5,67,0.0204
5,70,0.0006
6,55,0.453
6,60,0.365
6,61,0.442
6,62,0.395
6,63,0.386
6,64,0.389
6,65,0.373
6,66,0.363
6,67,0.348
6,68,0.353
6,69,0.336
7,23,0.0804
7,24,0.0748
7,25,0.0788
7,26,0.0737
7,27,0.0691
7,28,0.0681
7,29,0.0652
7,30,0.0668
7,31,0.0624
7,32,0.0656
7,33,0.0648
7,34,0.0648
7,35,0.0642
7,36,0.066
7,37,0.062
7,38,0.0614
7,39,0.061
7,40,0.0579
7,41,0.0585
7,42,0.0551
7,43,0.0556
7,44,0.0546
7,45,0.0528
7,46,0.0531
7,47,0.0508
7,48,0.0494
7,49,0.05
7,50,0.0509
7,51,0.0488
7,52,0.0492
7,53,0.0486
7,54,0.0475
7,55,0.0438
7,56,0.0391
7,57,0.0374
7,58,0.0358
7,59,0.0343
7,60,0.0335
7,61,0.0331
7,62,0.0323
7,63,0.0323
7,64,0.0282
7,65,0.028
7,66,0.0262
7,67,0.028
7,68,0.0264
7,69,0.0263
7,70,0.0259
8,36,0.0992
8,37,0.094
8,38,0.0899
8,39,0.0861
8,40,0.0863
8,41,0.0814
8,42,0.0793
8,43,0.0785
8,44,0.0736
8,45,0.0705
8,46,0.0689
8,47,0.072
8,48,0.0734
8,49,0.0743
8,50,0.0689
8,51,0.0648
8,52,0.0623
8,53,0.0605
8,54,0.058
8,55,0.0576
8,56,0.055
8,57,0.0489
8,58,0.0527
8,59,0.0524
8,60,0.0553
8,61,0.0525
8,62,0.0532
8,63,0.0521
8,64,0.0494
8,65,0.0468
8,66,0.0458
8,67,0.0484
8,68,0.0453
8,69,0.0435
8,70,0.0393
9,36,0.334
9,37,0.334
9,38,0.332
9,39,0.331
9,40,0.336
9,41,0.327
9,42,0.316
9,43,0.309
9,44,0.318
9,45,0.347
9,46,0.324
9,47,0.315
9,48,0.308
9,49,0.318
9,50,0.29
9,51,0.423
9,52,0.423
9,53,0.41
9,54,0.4
9,55,0.402
9,56,0.382
9,57,0.395
9,58,0.393
9,59,0.395
9,60,0.385
9,61,0.396
9,62,0.381
9,63,0.382
9,64,0.379
9,65,0.376
9,66,0.371
9,67,0.368
9,68,0.364
9,69,0.363
9,70,0.364
10,26,0.0919
10,28,0.0815
10,30,0.0556
10,32,0.0196
10,39,0.0504
10,42,0.0442
10,44,0.052
10,45,0.0524
10,46,0.0541
10,47,0.0541
10,48,0.0433
10,49,0.0497
10,50,0.0383
10,51,0.0352
10,52,0.0401
10,54,0.0418
10,55,0.0369
10,56,0.0299
10,57,0.0443
10,58,0.0348
10,59,0.0251
10,60,0.023
10,61,0.0292
10,62,0.0287
10,64,0.0368
11,32,0.0307
11,34,0.0266
11,35,0.0262
11,44,0.0241
11,54,0.0154
11,63,0.0107
11,68,0.0106
12,37,0.588
12,38,0.577
12,39,0.571
12,42,0.65
12,44,0.664
12,49,0.633
12,53,0.621
12,56,0.517
12,58,0.481
12,59,0.481
12,63,0.473
12,66,0.451
12,69,0.427
12,70,0.406
13,29,0.102
13,30,0.0998
13,31,0.0995
13,34,0.0938
13,35,0.0863
13,36,0.0805
13,37,0.0913
13,38,0.0847
13,39,0.0821
13,40,0.0797
13,41,0.0778
13,42,0.0661
13,43,0.0627
13,44,0.0552
13,45,0.0624
13,46,0.0556
13,47,0.0531
13,48,0.0464
13,49,0.0527
13,50,0.0527
13,51,0.0444
13,52,0.0431
13,53,0.0372
13,54,0.042
13,55,0.0404
13,56,0.0456
13,57,0.0341
13,58,0.0238
13,59,0.0361
13,60,0.0301
13,61,0.0278
13,62,0.0294
13,63,0.0284
13,64,0.0327
13,65,0.0278
13,66,0.027
