0,61,0.372
0,62,0.44
0,63,0.476
0,64,0.383
0,65,0.378
0,66,0.357
0,67,0.313
0,68,0.398
0,69,0.422
0,70,0.266
0,218,0.269
1,60,0.463
1,62,0.549
1,63,0.527
1,64,0.587
1,65,0.551
1,66,0.455
1,67,0.481
1,68,0.461
1,69,0.451
1,70,0.464
1,218,0.5
2,63,0.546
2,64,0.532
2,65,0.56
2,67,0.635
2,69,0.534
2,70,0.525
2,218,0.504
3,64,0.559
3,65,0.436
3,66,0.394
3,67,0.379
5,59,0.631
5,60,0.607
5,61,0.596
5,62,0.642
5,63,0.644
5,64,0.678
5,65,0.647
5,66,0.658
5,67,0.667
5,68,0.67
5,69,0.643
5,70,0.604
5,218,0.579
6,59,0.429
6,60,0.488
6,61,0.465
6,62,0.418
6,63,0.437
6,64,0.426
6,65,0.432
6,66,0.428
6,67,0.445
6,68,0.435
6,69,0.433
6,70,0.429
6,218,0.506
7,58,0.734
7,60,0.729
7,61,0.725
7,63,0.745
7,64,0.741
7,65,0.72
7,66,0.736
7,67,0.729
7,68,0.731
7,69,0.725
7,70,0.726
7,218,0.718
8,59,0.712
8,61,0.718
8,63,0.73
8,64,0.747
8,65,0.74
8,66,0.75
8,67,0.695
8,68,0.708
8,69,0.705
8,70,0.729
8,218,0.74
9,59,0.473
9,60,0.457
9,61,0.482
9,62,0.457
9,63,0.422
9,64,0.468
9,65,0.491
9,66,0.548
9,67,0.525
9,68,0.515
9,69,0.53
9,70,0.515
9,218,0.517
11,62,0.57
11,63,0.594
11,64,0.482
11,65,0.503
11,66,0.669
11,67,0.617
11,68,0.601
11,69,0.617
11,70,0.623
12,59,0.432
12,60,0.461
12,61,0.505
12,62,0.508
12,63,0.486
12,64,0.499
12,65,0.472
12,66,0.466
12,67,0.464
12,68,0.463
12,69,0.456
12,70,0.431
12,218,0.45
14,59,0.566
14,60,0.562
14,61,0.546
14,62,0.556
14,63,0.553
14,64,0.523
14,65,0.575
14,66,0.588
14,67,0.581
14,68,0.572
14,69,0.518
14,70,0.555
14,218,0.523
15,58,0.726
15,60,0.722
15,61,0.712
15,63,0.685
15,64,0.711
15,65,0.694
15,66,0.71
15,67,0.686
15,68,0.69
15,69,0.695
15,70,0.693
15,218,0.689
16,60,0.645
16,67,0.596
17,59,0.333
17,61,0.367
17,64,0.387
17,65,0.319
17,66,0.348
17,67,0.335
17,68,0.362
17,69,0.401
17,70,0.485
17,218,0.582
18,66,0.557
18,67,0.494
18,68,0.508
19,59,0.537
19,60,0.563
19,61,0.53
19,62,0.609
19,63,0.578
19,64,0.578
19,65,0.602
19,66,0.577
19,67,0.586
19,68,0.583
19,69,0.577
19,70,0.565
19,218,0.592
20,60,0.49
20,62,0.496
20,63,0.467
20,64,0.499
20,65,0.477
20,66,0.512
20,67,0.525
20,68,0.512
20,69,0.518
20,70,0.509
20,218,0.589
21,59,0.474
21,61,0.545
21,63,0.355
21,64,0.352
21,65,0.484
21,66,0.413
21,67,0.403
21,68,0.376
21,69,0.35
21,70,0.35
21,218,0.346
22,58,0.664
22,60,0.632
22,61,0.669
22,62,0.7
22,63,0.684
22,64,0.704
22,65,0.666
22,66,0.714
22,67,0.698
22,68,0.655
22,69,0.637
22,70,0.633
22,218,0.619
24,60,0.384
24,63,0.391
24,64,0.388
24,65,0.422
24,66,0.399
24,67,0.444
24,68,0.487
24,69,0.484
24,70,0.51
24,218,0.51
25,59,0.38
25,60,0.402
25,61,0.385
25,63,0.404
25,64,0.479
25,65,0.396
25,66,0.333
25,67,0.348
25,68,0.442
25,69,0.421
25,70,0.465
25,218,0.493
26,61,0.356
26,62,0.379
26,64,0.371
26,67,0.29
26,218,0.378
27,59,0.357
27,60,0.416
27,61,0.446
27,62,0.411
27,63,0.414
27,64,0.416
27,65,0.39
27,66,0.367
27,67,0.388
27,68,0.416
27,69,0.446
27,70,0.459
27,218,0.512
28,59,0.385
28,60,0.435
28,61,0.429
28,62,0.474
28,63,0.455
28,64,0.443
28,65,0.424
28,66,0.427
28,67,0.424
28,68,0.504
28,69,0.482
28,70,0.507
28,218,0.525
29,58,0.742
29,60,0.748
29,61,0.749
29,62,0.749
29,63,0.765
29,64,0.743
29,65,0.742
29,66,0.759
29,67,0.73
29,68,0.741
29,69,0.724
29,70,0.741
29,218,0.718
187,60,0.416
187,63,0.357
187,64,0.368
187,69,0.269
187,70,0.348
31,59,0.343
31,60,0.414
31,61,0.463
31,62,0.364
31,63,0.374
31,64,0.439
31,65,0.403
31,66,0.351
31,67,0.346
31,68,0.432
31,69,0.403
31,70,0.456
31,218,0.449
32,59,0.606
32,60,0.57
32,61,0.579
32,62,0.649
32,63,0.664
32,64,0.653
32,65,0.66
32,66,0.674
32,67,0.684
32,68,0.653
32,69,0.658
32,70,0.632
32,218,0.644
33,59,0.456
33,60,0.486
33,61,0.485
33,62,0.445
33,63,0.465
33,64,0.504
33,65,0.509
33,66,0.524
33,67,0.52
33,68,0.53
33,69,0.532
33,70,0.51
33,218,0.513
34,59,0.602
34,60,0.614
34,61,0.617
34,62,0.627
34,63,0.641
34,64,0.646
34,65,0.637
34,66,0.661
34,67,0.645
34,68,0.639
34,69,0.623
34,70,0.616
34,218,0.598
35,62,0.348
35,63,0.381
35,64,0.384
35,65,0.396
35,218,0.397
36,62,0.398
36,64,0.452
36,65,0.464
36,66,0.45
36,67,0.441
36,68,0.39
36,69,0.452
36,70,0.431
37,61,0.382
37,64,0.451
37,65,0.392
37,66,0.395
37,67,0.406
37,68,0.469
37,69,0.412
37,70,0.488
37,218,0.549
38,59,0.708
38,60,0.743
38,61,0.685
38,62,0.761
38,63,0.727
38,64,0.723
38,65,0.727
38,66,0.716
38,67,0.725
38,68,0.685
38,69,0.714
38,70,0.723
38,218,0.714
39,62,0.42
39,66,0.374
39,67,0.357
39,68,0.445
39,69,0.454
39,70,0.504
39,218,0.527
40,60,0.582
40,62,0.543
40,63,0.56
40,64,0.539
40,65,0.603
40,66,0.589
40,67,0.538
40,68,0.521
40,69,0.542
40,70,0.534
40,218,0.554
41,59,0.542
42,59,0.624
42,62,0.683
42,63,0.639
42,64,0.669
42,65,0.618
42,66,0.544
42,67,0.563
42,68,0.544
42,69,0.579
42,70,0.606
42,218,0.628
43,58,0.644
43,60,0.65
43,63,0.625
43,64,0.633
43,65,0.633
43,66,0.67
43,67,0.648
43,68,0.661
43,69,0.674
43,70,0.679
43,218,0.703
44,58,0.802
44,60,0.783
44,61,0.797
44,62,0.768
44,63,0.777
44,64,0.779
44,65,0.752
44,66,0.759
44,67,0.751
44,68,0.751
44,69,0.756
44,70,0.759
44,218,0.765
188,61,0.501
188,62,0.491
188,63,0.501
188,64,0.437
46,59,0.509
46,60,0.508
46,61,0.484
46,62,0.543
46,63,0.474
46,64,0.54
46,65,0.475
46,66,0.502
46,67,0.539
46,68,0.506
46,69,0.524
46,70,0.561
46,218,0.543
47,59,0.502
47,60,0.5
47,61,0.53
47,62,0.602
47,63,0.584
47,64,0.58
47,65,0.596
47,66,0.602
47,67,0.595
47,68,0.596
47,69,0.612
47,70,0.584
47,218,0.613
48,58,0.517
48,60,0.554
48,61,0.463
48,62,0.507
48,63,0.467
48,64,0.417
48,65,0.42
48,66,0.356
48,67,0.489
48,68,0.476
48,69,0.456
48,70,0.393
48,218,0.401
49,59,0.57
49,60,0.53
49,61,0.519
49,62,0.684
49,63,0.674
49,64,0.474
49,65,0.593
49,66,0.633
49,67,0.586
49,68,0.602
49,69,0.614
49,70,0.634
49,218,0.628
51,59,0.537
51,60,0.533
51,61,0.545
51,62,0.514
51,64,0.549
51,65,0.536
51,66,0.537
