0,61,0.124
0,65,0.166
1,47,0.11
1,48,0.102
1,49,0.0959
1,50,0.093
1,51,0.0876
1,52,0.0873
1,53,0.0665
1,54,0.0649
1,55,0.137
1,56,0.134
1,57,0.136
1,58,0.135
1,59,0.135
1,60,0.226
1,61,0.178
1,62,0.199
1,63,0.206
1,64,0.189
1,65,0.173
1,66,0.168
1,67,0.174
1,68,0.186
2,54,0.243
2,56,0.24
2,57,0.26
2,64,0.309
2,66,0.296
2,67,0.304
2,68,0.298
2,69,0.303
3,45,0.206
3,57,0.091
3,63,0.0301
3,64,0.0278
3,67,0.0613
4,26,0.194
4,27,0.212
4,28,0.211
4,29,0.19
4,55,0.156
4,56,0.156
4,57,0.156
4,58,0.156
4,59,0.156
4,60,0.156
4,61,0.156
5,35,0.293
5,36,0.292
5,37,0.309
5,43,0.316
5,44,0.326
5,45,0.321
5,46,0.295
5,47,0.285
5,48,0.27
5,49,0.249
5,50,0.254
5,51,0.248
5,52,0.236
5,53,0.227
5,54,0.219
5,55,0.202
5,56,0.216
5,57,0.226
5,58,0.232
5,59,0.236
5,61,0.239
5,62,0.231
5,63,0.239
5,64,0.249
5,65,0.239
5,66,0.241
5,67,0.246
6,55,0.17
6,60,0.19
6,61,0.168
6,62,0.171
6,63,0.174
6,64,0.167
6,65,0.177
6,66,0.17
6,67,0.167
6,68,0.159
6,69,0.158
7,23,0.364
7,24,0.368
7,25,0.352
7,26,0.355
7,27,0.352
7,28,0.335
7,29,0.332
7,30,0.324
7,31,0.312
7,32,0.312
7,33,0.31
7,34,0.305
7,35,0.297
7,36,0.284
7,37,0.28
7,38,0.27
7,39,0.263
7,40,0.258
7,41,0.256
7,42,0.259
7,43,0.251
7,44,0.238
7,45,0.236
7,46,0.236
7,47,0.235
7,48,0.229
7,49,0.225
7,50,0.221
7,51,0.218
7,52,0.214
7,53,0.216
7,54,0.207
7,55,0.209
7,56,0.209
7,57,0.212
7,58,0.211
7,59,0.214
7,60,0.214
7,61,0.216
7,62,0.211
7,63,0.21
7,64,0.208
7,65,0.207
7,66,0.204
7,67,0.21
7,68,0.201
7,69,0.201
8,36,0.388
8,37,0.381
8,38,0.381
8,39,0.378
8,40,0.377
8,41,0.373
8,42,0.37
8,43,0.368
8,44,0.369
8,45,0.355
8,46,0.351
8,47,0.325
8,48,0.321
8,49,0.303
8,50,0.296
8,51,0.296
8,52,0.298
8,53,0.3
8,54,0.294
8,55,0.289
8,56,0.289
8,57,0.267
8,58,0.276
8,59,0.282
8,60,0.273
8,61,0.262
8,62,0.25
8,63,0.249
8,64,0.26
8,65,0.261
8,66,0.259
8,67,0.258
8,68,0.258
8,69,0.256
9,36,0.291
9,37,0.291
9,38,0.293
9,39,0.293
9,40,0.291
9,41,0.293
9,42,0.29
9,43,0.229
9,44,0.223
9,45,0.203
9,46,0.192
9,47,0.188
9,48,0.178
9,49,0.151
9,50,0.14
9,51,0.111
9,52,0.112
9,53,0.109
9,54,0.108
9,55,0.115
9,56,0.129
9,57,0.119
9,58,0.121
9,59,0.123
9,60,0.126
9,61,0.121
9,62,0.127
9,63,0.137
9,64,0.141
9,65,0.143
9,66,0.144
9,67,0.143
9,68,0.141
9,69,0.143
10,26,0.165
10,28,0.0921
10,30,0.118
10,32,0.16
10,39,0.153
10,42,0.142
10,44,0.152
10,45,0.153
10,46,0.121
10,47,0.129
10,48,0.142
10,49,0.147
10,50,0.146
10,51,0.152
10,52,0.166
10,54,0.17
10,55,0.166
10,56,0.158
10,57,0.161
10,58,0.178
10,59,0.184
10,60,0.179
10,61,0.162
10,62,0.16
10,64,0.129
11,32,0.392
