0,61,0.281
0,65,0.436
1,47,0.218
1,48,0.214
1,49,0.202
1,50,0.211
1,51,0.205
1,52,0.191
1,53,0.215
1,54,0.214
1,55,0.284
1,56,0.285
1,57,0.276
1,58,0.278
1,59,0.284
1,60,0.408
1,61,0.376
1,62,0.36
1,63,0.373
1,64,0.358
1,65,0.366
1,66,0.388
1,67,0.394
1,68,0.399
1,70,0.424
2,54,0.517
2,56,0.521
2,57,0.504
2,64,0.584
2,66,0.445
2,67,0.255
2,68,0.616
2,69,0.614
2,70,0.588
3,45,0.666
3,57,0.547
3,63,0.4
3,64,0.389
3,67,0.262
4,26,0.693
4,27,0.674
4,28,0.67
4,29,0.695
4,55,0.815
4,56,0.816
4,57,0.816
4,58,0.816
4,59,0.815
4,60,0.816
4,61,0.815
5,35,0.595
5,36,0.585
5,37,0.566
5,43,0.676
5,44,0.662
5,45,0.668
5,46,0.694
5,47,0.706
5,48,0.72
5,49,0.739
5,50,0.732
5,51,0.741
5,52,0.753
5,53,0.762
5,54,0.769
5,55,0.786
5,56,0.763
5,57,0.756
5,58,0.753
5,59,0.751
5,61,0.744
5,62,0.752
5,63,0.723
5,64,0.709
5,65,0.726
5,66,0.727
5,67,0.728
5,70,0.773
6,55,0.378
6,60,0.445
6,61,0.39
6,62,0.435
6,63,0.44
6,64,0.444
6,65,0.45
6,66,0.467
6,67,0.485
6,68,0.488
6,69,0.506
7,23,0.558
7,24,0.558
7,25,0.569
7,26,0.571
7,27,0.579
7,28,0.597
7,29,0.603
7,30,0.609
7,31,0.625
7,32,0.622
7,33,0.624
7,34,0.627
7,35,0.637
7,36,0.648
7,37,0.655
7,38,0.669
7,39,0.677
7,40,0.684
7,41,0.685
7,42,0.686
7,43,0.694
7,44,0.707
7,45,0.712
7,46,0.711
7,47,0.715
7,48,0.722
7,49,0.725
7,50,0.728
7,51,0.733
7,52,0.737
7,53,0.735
7,54,0.745
7,55,0.747
7,56,0.752
7,57,0.75
7,58,0.753
7,59,0.751
7,60,0.753
7,61,0.751
7,62,0.756
7,63,0.758
7,64,0.763
7,65,0.765
7,66,0.769
7,67,0.762
7,68,0.772
7,69,0.773
7,70,0.78
8,36,0.512
8,37,0.522
8,38,0.526
8,39,0.532
8,40,0.534
8,41,0.54
8,42,0.546
8,43,0.549
8,44,0.552
8,45,0.568
8,46,0.575
8,47,0.603
8,48,0.606
8,49,0.623
8,50,0.635
8,51,0.64
8,52,0.64
8,53,0.639
8,54,0.648
8,55,0.654
8,56,0.656
8,57,0.683
8,58,0.672
8,59,0.666
8,60,0.672
8,61,0.685
8,62,0.697
8,63,0.699
8,64,0.69
8,65,0.692
8,66,0.695
8,67,0.694
8,68,0.697
8,69,0.701
8,70,0.712
9,36,0.335
9,37,0.335
9,38,0.336
9,39,0.337
9,40,0.332
9,41,0.34
9,42,0.355
9,43,0.311
9,44,0.322
9,45,0.311
9,46,0.34
9,47,0.354
9,48,0.358
9,49,0.377
9,50,0.423
9,51,0.466
9,52,0.465
9,53,0.481
9,54,0.492
9,55,0.483
9,56,0.489
9,57,0.486
9,58,0.486
9,59,0.481
9,60,0.488
9,61,0.483
9,62,0.492
9,63,0.48
9,64,0.48
9,65,0.481
9,66,0.485
9,67,0.489
9,68,0.496
9,69,0.493
9,70,0.493
10,26,0.743
10,28,0.822
10,30,0.786
10,32,0.811
10,39,0.794
10,42,0.796
10,44,0.786
10,45,0.793
10,46,0.815
10,47,0.813
10,48,0.812
10,49,0.798
10,50,0.813
10,51,0.808
10,52,0.789
10,54,0.784
10,55,0.792
10,56,0.809
10,57,0.794
10,58,0.784
10,59,0.794
10,60,0.796
10,61,0.805
10,62,0.808
10,64,0.83
11,32,0.559
11,34,0.611
11,35,0.615
11,44,0.683
11,54,0.686
11,63,0.624
11,68,0.629
12,37,0.242
12,38,0.26
12,39,0.264
12,42,0.148
12,44,0.161
12,49,0.25
12,53,0.235
12,56,0.346
12,58,0.374
12,59,0.374
12,63,0.351
12,66,0.341
12,69,0.369
12,70,0.39
13,29,0.681
13,30,0.673
13,31,0.726
13,34,0.691
13,35,0.677
13,36,0.685
13,37,0.681
13,38,0.683
13,39,0.695
13,40,0.697
13,41,0.695
13,42,0.609
13,43,0.62
13,44,0.656
13,45,0.641
13,46,0.656
13,47,0.652
13,48,0.651
13,49,0.627
13,50,0.643
13,51,0.628
13,52,0.64
13,53,0.644
13,54,0.655
13,55,0.659
13,56,0.668
13,63,0.775
13,64,0.763
13,65,0.779
13,66,0.783
13,67,0.781
13,68,0.777
13,69,0.779
14,40,0.359
14,41,0.358
14,42,0.356
14,43,0.361
14,44,0.366
14,45,0.366
14,46,0.382
14,47,0.4
14,68,0.592
14,69,0.587
14,70,0.585
15,23,0.53
15,24,0.536
15,25,0.547
15,26,0.551
15,27,0.556
15,28,0.569
15,29,0.581
15,30,0.592
15,31,0.606
15,32,0.617
15,33,0.626
15,34,0.64
15,35,0.651
15,36,0.632
15,37,0.639
15,38,0.645
15,39,0.648
15,40,0.652
15,41,0.655
15,42,0.652
15,43,0.66
15,44,0.668
15,45,0.665
15,46,0.679
15,47,0.682
15,48,0.691
15,49,0.696
15,50,0.698
15,51,0.705
15,52,0.718
15,53,0.723
15,54,0.731
15,55,0.724
15,56,0.734
15,57,0.728
15,58,0.733
15,59,0.733
15,60,0.737
15,61,0.738
15,62,0.75
15,63,0.753
15,64,0.755
15,65,0.771
15,66,0.769
15,67,0.774
15,68,0.774
15,69,0.775
15,70,0.781
16,46,0.566
16,47,0.568
16,48,0.55
16,49,0.544
16,50,0.519
16,51,0.57
16,52,0.555
16,58,0.625
16,65,0.667
16,66,0.678
16,67,0.331
16,68,0.666
16,69,0.693
17,63,0.44
17,64,0.378
18,58,0.392
18,59,0.298
18,62,0.282
18,63,0.338
18,64,0.306
18,65,0.291
18,66,0.327
18,67,0.325
18,68,0.324
19,29,0.317
19,30,0.32
19,31,0.32
19,32,0.324
19,33,0.329
19,34,0.339
19,35,0.363
19,36,0.352
19,37,0.36
19,38,0.365
19,39,0.399
19,40,0.398
19,41,0.398
19,42,0.398
19,43,0.398
19,44,0.688
19,45,0.664
19,46,0.699
19,47,0.688
19,48,0.69
19,49,0.664
19,50,0.646
19,52,0.411
19,53,0.424
19,54,0.401
19,55,0.399
19,56,0.444
19,57,0.444
19,58,0.42
19,59,0.43
19,60,0.442
19,61,0.487
19,62,0.492
19,64,0.493
19,65,0.516
19,66,0.509
19,67,0.485
19,68,0.496
19,69,0.497
19,70,0.502
20,59,0.487
20,60,0.476
20,61,0.47
20,62,0.473
20,63,0.494
20,64,0.515
20,65,0.491
20,67,0.529
20,68,0.446
20,70,0.432
21,38,0.314
21,49,0.587
21,51,0.56
21,53,0.582
21,54,0.614
21,56,0.561
21,59,0.549
21,62,0.566
21,63,0.56
22,34,0.461
22,35,0.471
22,36,0.476
22,37,0.484
22,38,0.493
22,39,0.5
22,40,0.516
22,41,0.524
22,42,0.532
22,43,0.545
22,45,0.514
22,46,0.519
22,48,0.559
22,49,0.569
22,50,0.571
22,51,0.577
22,52,0.58
22,54,0.588
22,55,0.584
22,56,0.588
22,57,0.582
22,58,0.584
22,59,0.594
22,60,0.598
22,61,0.599
22,62,0.608
22,64,0.627
22,65,0.655
22,66,0.659
22,67,0.667
22,68,0.676
22,69,0.689
22,70,0.7
23,44,0.738
23,54,0.772
23,67,0.777
23,70,0.825
24,32,0.325
24,33,0.329
24,34,0.331
24,35,0.333
24,36,0.335
24,37,0.337
24,38,0.34
24,39,0.342
24,40,0.345
24,41,0.35
24,42,0.36
24,43,0.373
24,44,0.393
24,45,0.403
24,46,0.413
24,47,0.42
24,48,0.426
24,49,0.431
24,50,0.426
24,51,0.432
24,52,0.454
24,53,0.537
24,54,0.575
24,55,0.566
24,56,0.567
24,57,0.562
24,58,0.568
24,59,0.574
24,60,0.57
24,61,0.561
24,62,0.577
24,63,0.602
24,64,0.618
24,65,0.622
24,66,0.631
24,67,0.629
24,68,0.633
24,69,0.635
24,70,0.631
